id,customer_id,month,name,age,ssn,occupation,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,credit_score
29615.0,7569.0,5,9953.0,702.0,12177.0,12,12738.0,,3.0,4.0,10.0,274.0,2586.0,27.0,99.0,4227.0,6.0,2,597.0,30.281476154597463,59.0,2,163.76370573946443,16512.0,0,60322.0,Standard
74950.0,2204.0,4,6974.0,747.0,10122.0,15,5299.0,14839.7,5.0,4.0,11.0,211.0,1480.0,24.0,732.0,1579.0,0.0,1,11228.0,27.987764700363,130.0,1,341.7256607676155,2609.0,5,59438.0,Standard
25132.0,10391.0,6,8573.0,388.0,10942.0,12,14150.0,5197.508333333333,5.0,7.0,2607.0,0.0,6236.0,18.0,9.0,1983.0,7.0,2,251.0,30.91438851910953,65.0,2,220.2137267039484,27354.0,2,57814.0,Standard
72112.0,3998.0,3,2551.0,235.0,7847.0,1,2475.0,11380.936666666665,7.0,6.0,14.0,1.0,6260.0,20.0,138.0,2026.0,2.0,2,12791.0,27.90009995903256,309.0,2,0.0,64296.0,4,96452.0,Standard
76043.0,11803.0,0,3317.0,723.0,10287.0,9,11329.0,3215.3250000000007,8.0,7.0,13.0,3.0,1410.0,11.0,62.0,1008.0,0.0,2,401.0,31.692102048079253,161.0,1,22.01288433547301,86224.0,2,74104.0,Standard
9274.0,5556.0,6,964.0,339.0,4658.0,7,18107.0,,8.0,3.0,9.0,3.0,2100.0,9.0,30.0,2076.0,7.0,3,9370.0,30.965677528020123,216.0,2,40.10478563991012,90591.0,6,98792.0,Standard
1334.0,4779.0,4,8506.0,673.0,2700.0,13,4085.0,,6.0,3.0,7.0,211.0,2003.0,9.0,138.0,1216.0,5.0,2,1484.0,32.273148204409736,117.0,2,24.02784248727432,22377.0,6,19186.0,Standard
83003.0,10501.0,0,5292.0,388.0,5192.0,13,10319.0,3128.535833333333,7.0,3.0,6.0,211.0,1000.0,21.0,732.0,1514.0,2.0,2,5994.0,37.78287879434658,173.0,2,44.14364379319273,13037.0,2,62444.0,Standard
58029.0,895.0,7,5659.0,194.0,9731.0,8,15207.0,5840.43,10.0,10.0,33.0,343.0,2224.0,30.0,239.0,2796.0,8.0,3,9890.0,23.50394271490817,404.0,2,213.0418686754849,3577.0,1,78648.0,Standard
61248.0,10460.0,3,2505.0,475.0,5916.0,14,11067.0,3175.4933333333333,7.0,4.0,18.0,307.0,2900.0,26.0,81.0,1499.0,7.0,2,4873.0,32.58695769510199,360.0,2,164.41723939671434,4234.0,2,35211.0,Standard
71931.0,2401.0,0,10058.0,1011.0,4771.0,1,1565.0,1248.1308333333334,6.0,6.0,12.0,211.0,2233.0,21.0,179.0,3202.0,1.0,2,12571.0,26.49186622035157,199.0,1,21.640706712185192,8685.0,6,26568.0,Standard
51623.0,10046.0,1,9945.0,262.0,8967.0,15,12629.0,,7.0,5.0,11.0,343.0,1085.0,23.0,153.0,1595.0,4.0,2,778.0,29.534892855787508,371.0,0,223.6858516684369,53897.0,1,55127.0,Standard
69056.0,6292.0,3,3053.0,949.0,1416.0,13,5231.0,1349.3275,7.0,6.0,15.0,244.0,4547.0,6.0,749.0,3301.0,3.0,2,126.0,36.05136838946458,226.0,2,37.831855121142205,2341.0,6,30373.0,Standard
41596.0,1382.0,2,38.0,308.0,4460.0,3,18087.0,7737.19,5.0,4.0,5.0,211.0,5955.0,23.0,117.0,3713.0,8.0,3,10884.0,38.26674254709738,404.0,2,166.9189820470942,49698.0,3,80036.0,Standard
6668.0,6748.0,7,7955.0,621.0,6063.0,10,18931.0,8120.3600000000015,3.0,6.0,3.0,211.0,762.0,10.0,570.0,4187.0,0.0,1,3961.0,32.15871725254981,238.0,0,224.2379725190021,43103.0,5,84293.0,Standard
52897.0,5124.0,5,50.0,451.0,7812.0,6,8250.0,2416.8925,8.0,6.0,15.0,211.0,3136.0,9.0,30.0,1040.0,1.0,3,5075.0,27.33714335047754,121.0,0,49.17183279878304,91049.0,2,59543.0,Standard
88724.0,7740.0,7,7787.0,702.0,1691.0,13,13612.0,4474.606666666667,9.0,9.0,34.0,343.0,3940.0,24.0,117.0,3179.0,991.0,0,9849.0,27.98820266148084,19.0,2,285.9578451679507,15069.0,2,26559.0,Standard
36246.0,4603.0,4,10058.0,262.0,8631.0,5,6862.0,1905.2541666666664,7.0,6.0,28.0,274.0,1962.0,38.0,749.0,3876.0,13.0,0,5392.0,33.793272815091505,404.0,2,53.21442385639124,91048.0,2,56922.0,Standard
95497.0,9564.0,2,7204.0,747.0,6770.0,12,5251.0,1403.87,8.0,3.0,13.0,3.0,2779.0,15.0,30.0,2429.0,4.0,2,12688.0,36.6442410353604,181.0,2,11.666972271723626,7389.0,4,30114.0,Standard
10554.0,6543.0,6,4045.0,702.0,11939.0,7,8378.0,,8.0,7.0,16.0,3.0,2100.0,10.0,732.0,4216.0,0.0,2,11976.0,27.0632557106546,264.0,1,12.700162508092706,91048.0,4,36710.0,Standard
89248.0,7695.0,3,8559.0,150.0,7943.0,5,12812.0,4233.721666666666,3.0,4.0,16.0,174.0,5587.0,8.0,732.0,1780.0,8.0,3,2223.0,29.76116140135224,94.0,2,45.44154274137288,45506.0,5,54524.0,Standard
7177.0,3445.0,2,4958.0,364.0,6801.0,9,15362.0,,6.0,3.0,8.0,174.0,2771.0,27.0,138.0,816.0,3.0,3,10350.0,30.12232741808157,217.0,1,58.41828837870677,82681.0,1,88708.0,Standard
94247.0,7092.0,1,4513.0,949.0,10132.0,6,4695.0,14176.896666666667,5.0,2.0,5.0,211.0,5954.0,13.0,705.0,2261.0,1.0,3,4430.0,33.39979718264062,123.0,1,281.63145042133925,39112.0,2,1773.0,Standard
24860.0,6882.0,6,1630.0,531.0,9427.0,11,17816.0,,5.0,2.0,8.0,211.0,1708.0,17.0,705.0,1096.0,4.0,1,7631.0,26.865799434471874,289.0,1,211.1843903373817,27942.0,3,84487.0,Standard
97550.0,9111.0,4,854.0,451.0,4868.0,4,7198.0,1971.8775,4.0,5.0,17.0,244.0,3662.0,9.0,117.0,4051.0,0.0,2,2357.0,37.068684085939495,160.0,0,65.54582361030289,30273.0,5,9861.0,Standard
62954.0,2990.0,6,4352.0,1011.0,548.0,7,12069.0,3300.939166666666,0.0,4.0,1.0,174.0,3457.0,8.0,4.0,3693.0,1.0,3,10198.0,27.75306162483728,208.0,1,50.85101407166152,91049.0,1,71872.0,Standard
22785.0,10688.0,2,2917.0,175.0,11514.0,14,12342.0,3912.59,6.0,7.0,19.0,414.0,4144.0,28.0,81.0,1617.0,6.0,2,10423.0,33.01778052765318,105.0,2,29.10560448639325,54166.0,6,20419.0,Standard
4682.0,7341.0,6,5285.0,262.0,164.0,11,14798.0,5532.503333333332,1.0,2.0,2.0,211.0,3829.0,8.0,685.0,2171.0,4.0,1,2654.0,29.52343452732241,220.0,1,83.84218528849996,55807.0,6,53024.0,Standard
5639.0,2625.0,1,2882.0,451.0,5664.0,9,16800.0,6684.2725,7.0,7.0,9.0,174.0,2092.0,17.0,153.0,2086.0,6.0,2,7162.0,43.04394330593608,137.0,2,91.1765518458848,3861.0,1,90620.0,Standard
48128.0,3526.0,5,7794.0,555.0,11050.0,6,8270.0,2331.920833333333,8.0,6.0,9.0,0.0,2131.0,20.0,749.0,4199.0,5.0,2,4241.0,33.05546566955434,77.0,2,148.7990660045954,84653.0,2,17564.0,Standard
97873.0,7685.0,2,5889.0,787.0,465.0,6,2182.0,11019.2275,4.0,6.0,9.0,1.0,6260.0,8.0,6.0,3261.0,0.0,1,7420.0,40.0201157833021,159.0,1,0.0,57667.0,2,97095.0,Standard
94832.0,6231.0,3,2803.0,838.0,8654.0,5,17458.0,7279.403333333333,5.0,4.0,16.0,3.0,3463.0,15.0,732.0,3610.0,3.0,2,7217.0,26.48675700033492,318.0,2,75704.0,84423.0,6,2556.0,Standard
85588.0,2277.0,7,3729.0,1034.0,11351.0,14,10401.0,3035.061666666666,6.0,7.0,13.0,174.0,2773.0,21.0,99.0,1232.0,8.0,2,240.0,24.94718540862484,226.0,2,34.63006424675065,28128.0,4,54241.0,Standard
73584.0,4499.0,3,7729.0,838.0,2491.0,9,10438.0,2739.620000000001,6.0,5.0,5.0,1.0,6260.0,9.0,81.0,4241.0,3.0,2,8851.0,35.657474657091306,245.0,1,0.0,85129.0,4,73717.0,Standard
13832.0,1703.0,3,4623.0,364.0,8334.0,14,12730.0,4007.693333333333,7.0,3.0,10.0,244.0,1125.0,11.0,138.0,3833.0,0.0,2,9416.0,40.45854902850847,141.0,2,112.73366717924436,91049.0,3,48130.0,Standard
60797.0,5166.0,3,9740.0,194.0,5037.0,12,7917.0,,4.0,4.0,16.0,273.0,496.0,12.0,138.0,2074.0,7.0,2,1576.0,36.90542094553925,261.0,2,62.48455602427023,17240.0,5,20911.0,Standard
80171.0,8481.0,0,3595.0,428.0,3967.0,1,12086.0,3461.376666666666,4.0,4.0,9.0,1.0,6260.0,6.0,138.0,1412.0,10.0,2,10941.0,31.21126417986148,134.0,0,0.0,9347.0,2,75752.0,Standard
95128.0,11642.0,3,9274.0,450.0,8133.0,2,9132.0,2474.6783333333333,3.0,5.0,16.0,0.0,679.0,2.0,705.0,1403.0,5.0,2,1938.0,27.581795890650447,270.0,2,44.31614812683518,89462.0,3,58171.0,Standard
84035.0,4042.0,0,8246.0,262.0,10149.0,9,3425.0,1336.56,7.0,5.0,14.0,307.0,1864.0,19.0,117.0,1496.0,4.0,2,4101.0,38.66023299829136,354.0,0,61.45405495327475,77098.0,3,21589.0,Standard
92198.0,1620.0,4,5886.0,702.0,3412.0,1,279.0,,1093.0,6.0,26.0,343.0,3963.0,32.0,283.0,2809.0,12.0,0,8212.0,27.099416911949262,51.0,2,38.53878272374139,35727.0,2,38245.0,Standard
16991.0,201.0,0,8734.0,747.0,7669.0,7,8536.0,2648.1441666666665,5.0,6.0,19.0,0.0,283.0,14.0,201.0,1681.0,8.0,2,2124.0,36.12767281748477,61.0,0,76.40594993289007,46186.0,0,5227.0,Standard
13180.0,3112.0,7,2914.0,510.0,10095.0,12,9095.0,,4.0,4.0,14.0,174.0,5583.0,7.0,81.0,4101.0,4.0,2,711.0,30.39275718427227,218.0,2,28.53957580088931,91049.0,2,74991.0,Standard
98998.0,3187.0,4,6247.0,925.0,11523.0,2,5853.0,1618.361666666667,1.0,5.0,10.0,1.0,6260.0,0.0,30.0,2198.0,2.0,1,239.0,35.118677091886426,188.0,1,0.0,91049.0,6,30055.0,Standard
96942.0,7535.0,4,6970.0,673.0,8279.0,0,7596.0,5884.905,7.0,4.0,12.0,274.0,3804.0,18.0,46.0,1838.0,10.0,2,13009.0,28.362309022047075,106.0,2,226.9156155697618,53354.0,6,23420.0,Standard
14988.0,10161.0,7,673.0,898.0,9346.0,10,5602.0,,8.0,4.0,14.0,3.0,4144.0,28.0,749.0,3206.0,3.0,3,10290.0,36.6363425307665,299.0,2,12.796158289802731,69652.0,5,48072.0,Standard
52533.0,2580.0,5,3633.0,175.0,9007.0,6,16286.0,6102.16,7.0,10.0,34.0,402.0,803.0,25.0,138.0,2691.0,6.0,0,7666.0,30.81826281848352,367.0,2,480.49839398386285,91049.0,3,92271.0,Standard
11715.0,2289.0,0,1092.0,262.0,12336.0,14,6100.0,,6.0,5.0,19.0,244.0,6066.0,15.0,81.0,4078.0,6.0,3,4690.0,27.45845858884532,357.0,2,62.02620965406347,68327.0,4,35231.0,Standard
82708.0,9834.0,7,8439.0,597.0,12346.0,9,5770.0,1628.569166666667,7.0,5.0,27.0,433.0,1484.0,50.0,749.0,2746.0,12.0,0,8816.0,36.04759664702488,27.0,2,102.01283420087836,54629.0,3,29716.0,Standard
41179.0,11180.0,2,1261.0,308.0,6900.0,8,9625.0,2417.9483333333333,8.0,5.0,15.0,174.0,2093.0,18.0,138.0,4049.0,3.0,2,10989.0,38.07096412680495,111.0,2,53.37586914797276,38706.0,1,65573.0,Standard
44279.0,5241.0,1,1443.0,194.0,8097.0,12,5473.0,1780.9179166666663,0.0,5.0,6.0,3.0,2779.0,7.0,704.0,3632.0,3.0,1,11974.0,28.326269602374765,251.0,1,8.350875465140536,91049.0,0,60338.0,Standard
19597.0,11042.0,1,8523.0,1034.0,10274.0,12,4413.0,1476.062916666667,3.0,3.0,5.0,174.0,3458.0,2.0,30.0,3940.0,5.0,1,12631.0,24.52980576463533,167.0,1,32711.0,86097.0,4,40396.0,Standard
12671.0,6000.0,1,10058.0,531.0,1581.0,6,33.0,8320.173333333334,3.0,3.0,5.0,3.0,2100.0,12.0,81.0,4284.0,8.0,2,12669.0,39.96412161479911,197.0,2,47.04307587837848,31945.0,0,94529.0,Standard
61810.0,4074.0,6,6537.0,925.0,10102.0,0,16963.0,6609.098333333332,1.0,7.0,5.0,3.0,1410.0,2.0,200.0,3605.0,2.0,1,8639.0,36.72499085976214,271.0,1,53.30501858423375,91049.0,3,88409.0,Standard
50248.0,9930.0,3,8427.0,262.0,6488.0,7,16536.0,6319.423333333332,8.0,5.0,24.0,274.0,5443.0,50.0,283.0,2763.0,6.0,0,9366.0,35.54430374201376,70.0,2,267.04047764514496,44279.0,6,56571.0,Standard
58421.0,6472.0,5,9679.0,451.0,11723.0,10,556.0,759.6470822047528,6.0,5.0,11.0,3.0,4144.0,20.0,198.0,3235.0,1.0,2,105.0,29.11421925653693,207.0,0,49.76691225102248,70859.0,0,37967.0,Standard
73636.0,1306.0,7,7575.0,555.0,3438.0,8,7561.0,1856.855833333333,7.0,7.0,9.0,244.0,2982.0,17.0,62.0,1121.0,3.0,2,4095.0,33.5948745550986,264.0,1,58.436307958080775,59327.0,2,48640.0,Standard
24979.0,11778.0,6,5240.0,837.0,1418.0,6,12590.0,3672.738333333333,8.0,5.0,11.0,174.0,6251.0,27.0,30.0,1701.0,0.0,2,12892.0,38.24187611373927,197.0,2,50.622854785493566,84238.0,2,76499.0,Standard
45722.0,7902.0,0,254.0,288.0,113.0,0,16045.0,,8.0,6.0,21.0,307.0,2407.0,45.0,117.0,2782.0,7.0,3,8682.0,21.58786310820413,281.0,2,329.24372938835387,91048.0,5,98792.0,Standard
79327.0,11762.0,1,6040.0,175.0,7694.0,2,12922.0,4364.6,8.0,501.0,13.0,174.0,2771.0,10.0,9.0,1510.0,7.0,2,9432.0,34.94454630616872,385.0,2,45.02028606718953,25679.0,2,74574.0,Standard
41111.0,2250.0,1,1081.0,235.0,6633.0,0,10105.0,2902.5,10.0,9.0,29.0,366.0,2144.0,17.0,99.0,1952.0,11.0,3,7812.0,24.445716350972862,363.0,2,151.07086465631244,49434.0,6,96092.0,Standard
13960.0,7528.0,3,10058.0,577.0,10635.0,4,18008.0,7459.9525,8.0,3.0,8.0,1.0,6260.0,24.0,30.0,3950.0,2.0,2,3397.0,39.26269545731185,90.0,1,0.0,76214.0,6,49490.0,Standard
49612.0,4121.0,6,6066.0,262.0,11926.0,6,8873.0,2594.44,5.0,7.0,14.0,244.0,2455.0,20.0,62.0,1778.0,5.0,2,12070.0,30.89751936138652,34.0,2,57.08103770858573,46887.0,2,68500.0,Standard
1785.0,6595.0,2,1746.0,651.0,0.0,3,15083.0,5905.6433333333325,10.0,8.0,31.0,366.0,3104.0,37.0,219.0,1690.0,8.0,0,8989.0,37.51431667113293,29.0,2,399.15221909613416,79850.0,2,57629.0,Standard
43457.0,4530.0,2,10058.0,509.0,5885.0,1,13419.0,4303.8175,5.0,3.0,23.0,343.0,4276.0,28.0,138.0,1030.0,6.0,2,4781.0,36.77654491803064,71.0,2,231.9278112182,35493.0,3,12778.0,Standard
74600.0,4089.0,3,10058.0,899.0,2645.0,14,17548.0,7438.197499999998,7.0,3.0,10.0,211.0,5663.0,27.0,749.0,1028.0,1.0,2,10277.0,25.82635739940816,87.0,0,192.3961991184796,72543.0,5,6823.0,Standard
67084.0,6603.0,7,10058.0,862.0,2798.0,8,13848.0,,4.0,3.0,19.0,1.0,6260.0,12.0,9.0,1363.0,0.0,3,6063.0,26.61512127648388,183.0,2,0.0,63476.0,0,15250.0,Standard
66611.0,2986.0,0,9153.0,811.0,583.0,10,8566.0,2216.858333333333,8.0,3.0,13.0,174.0,3462.0,11.0,138.0,3676.0,3.0,2,11316.0,26.999505409168176,305.0,2,41.83777444592569,83768.0,3,55390.0,Standard
70009.0,9822.0,2,6995.0,998.0,0.0,15,15606.0,5914.1016666666665,8.0,4.0,18.0,1.0,6260.0,12.0,99.0,4157.0,3.0,2,43.0,29.25366006421281,404.0,0,0.0,10339.0,2,90952.0,Standard
76520.0,6980.0,3,7488.0,531.0,2663.0,3,10476.0,2671.7000000000007,1.0,6.0,5.0,0.0,5189.0,1.0,654.0,1008.0,1.0,3,10537.0,26.95478844734363,270.0,1,63.39018115962452,34833.0,6,25434.0,Standard
20515.0,2651.0,3,9201.0,510.0,0.0,4,11304.0,,8.0,4.0,19.0,211.0,4956.0,21.0,46.0,958.0,4.0,2,1307.0,27.540595580866785,306.0,2,64.69525018369,11741.0,2,61944.0,Standard
66463.0,1377.0,1,8460.0,948.0,12425.0,12,905.0,9041.9675,5.0,5.0,11.0,244.0,5640.0,2.0,30.0,1125.0,8.0,1,12859.0,41.018381214094255,253.0,1,329.70350427027216,74484.0,1,92127.0,Standard
97508.0,5262.0,7,2324.0,620.0,10117.0,10,9636.0,2734.4566666666665,1.0,2.0,5419.0,174.0,676.0,10.0,46.0,1350.0,2.0,3,2144.0,36.84680194185105,141.0,1,45.053384914710776,9660.0,6,64147.0,Standard
45406.0,7526.0,0,9767.0,510.0,6944.0,10,15846.0,6169.350000000001,8.0,5.0,16.0,1.0,6260.0,20.0,62.0,3942.0,1.0,2,3092.0,39.584827057949575,253.0,1,0.0,33156.0,2,88136.0,Standard
21184.0,5031.0,4,8323.0,262.0,9798.0,6,4130.0,1226.00125,6.0,5.0,15.0,1.0,6260.0,10.0,62.0,3227.0,5.0,3,2868.0,28.3392242875815,404.0,1,0.0,80898.0,6,49331.0,Standard
81049.0,421.0,2,159.0,651.0,3077.0,3,14617.0,5525.585,5.0,3.0,20.0,0.0,5241.0,9.0,9.0,1331.0,5.0,2,3406.0,31.59012002779752,359.0,2,199.4797292619804,34447.0,2,61636.0,Standard
48720.0,10527.0,3,6488.0,702.0,2018.0,8,10614.0,3271.3875000000007,7.0,4.0,15.0,211.0,5818.0,16.0,179.0,1061.0,4.0,2,11717.0,25.83680661235636,240.0,1,58.797713897635234,40538.0,6,36009.0,Standard
18939.0,7622.0,0,2676.0,949.0,11027.0,11,10237.0,,6.0,4.0,10.0,3.0,684.0,12.0,732.0,1327.0,2.0,2,11466.0,31.17589186988164,185.0,2,26.838083766791712,12760.0,5,66995.0,Standard
5827.0,8532.0,0,2956.0,451.0,5353.0,9,6565.0,1544.680833333333,4.0,5.0,10.0,244.0,2761.0,17.0,117.0,1421.0,12.0,3,11366.0,32.30962659457757,380.0,2,35.9034697117672,19805.0,6,19682.0,Standard
79425.0,5715.0,2,6726.0,235.0,6226.0,0,10239.0,3180.911666666667,3.0,5.0,7.0,211.0,2921.0,9.0,749.0,1078.0,2.0,3,551.0,36.62313030963279,234.0,2,49.685271311903456,43074.0,6,27249.0,Standard
2807.0,3081.0,1,814.0,492.0,11374.0,14,7081.0,1671.24,9.0,10.0,32.0,307.0,4542.0,23.0,299.0,3088.0,12.0,0,9051.0,22.010543863109746,151.0,0,64.15431186858476,64030.0,3,41654.0,Standard
85119.0,2132.0,1,1375.0,621.0,1574.0,2,15032.0,,224.0,6.0,11.0,244.0,99.0,28.0,46.0,1812.0,13.0,2,1578.0,26.413248307443503,396.0,2,139.38857769250166,24037.0,0,81427.0,Standard
49929.0,10502.0,0,5056.0,194.0,8236.0,14,15961.0,6191.6725,8.0,5.0,12.0,3.0,4144.0,20.0,705.0,4272.0,1.0,2,9411.0,33.094323281615765,207.0,2,45.197591079344186,1193.0,0,90758.0,Standard
72973.0,11323.0,5,9622.0,451.0,10725.0,13,4542.0,1544.8458333333335,5.0,6.0,16.0,211.0,5662.0,7.0,81.0,1748.0,6.0,2,5625.0,33.45498368906344,396.0,2,31.31851710877492,81430.0,6,49195.0,Standard
87125.0,1459.0,5,4456.0,388.0,5740.0,2,16226.0,818.5416666666665,1123.0,5.0,20.0,0.0,3983.0,7.0,179.0,1608.0,8.0,2,4763.0,27.9160473784476,404.0,2,22.999323422422208,89777.0,6,18774.0,Standard
90035.0,38.0,0,10034.0,746.0,6422.0,6,5125.0,1427.93875,8.0,6.0,4.0,1.0,6260.0,9.0,749.0,3846.0,4.0,3,12239.0,33.315006332500246,90.0,1,0.0,91049.0,3,46371.0,Standard
15209.0,1398.0,2,1919.0,702.0,11778.0,13,8288.0,2532.295,5.0,4.0,12.0,211.0,2320.0,8.0,9.0,1472.0,4.0,2,959.0,37.070200031041935,375.0,2,41.31955337506004,80684.0,2,61829.0,Standard
94072.0,11108.0,3,5961.0,673.0,2202.0,2,16720.0,6836.13,7.0,5.0,12.0,174.0,4138.0,29.0,46.0,2101.0,6.0,3,10338.0,40.12200860393338,96.0,2,82.80383763516075,55677.0,0,72907.0,Standard
46210.0,7853.0,3,8397.0,492.0,9548.0,2,16382.0,6401.84,0.0,7.0,11.0,211.0,3903.0,5.0,200.0,3920.0,3.0,1,814.0,37.22972897193381,171.0,1,101.28372488792051,44585.0,3,78416.0,Standard
4599.0,12177.0,1,5478.0,388.0,2282.0,6,9151.0,2780.78,313.0,5.0,7.0,211.0,2846.0,33.0,46.0,1036.0,7.0,2,964.0,30.01106566988709,69.0,2,70749.0,674.0,5,61955.0,Standard
48407.0,1957.0,0,7989.0,409.0,7630.0,9,13709.0,,6.0,10.0,25.0,402.0,2944.0,43.0,749.0,3143.0,8.0,0,8451.0,38.34699328707013,37.0,0,431.2787426549352,2105.0,2,5098.0,Standard
71106.0,11237.0,6,5250.0,673.0,4364.0,6,10492.0,3013.4375,3.0,5.0,7.0,1.0,6260.0,12.0,138.0,1424.0,5.0,2,11390.0,24.8940150883396,124.0,2,0.0,39854.0,6,48985.0,Standard
20469.0,11494.0,5,9326.0,388.0,655.0,4,13703.0,4636.996666666667,8.0,9.0,29.0,366.0,4511.0,39.0,749.0,2279.0,7.0,3,8680.0,28.23205211884696,153.0,0,365.0067136825231,15232.0,2,9324.0,Standard
33335.0,8193.0,2,5376.0,555.0,7355.0,4,14837.0,,5.0,6.0,3.0,211.0,2389.0,1.0,705.0,4128.0,1.0,3,1584.0,33.641252036669464,291.0,0,159.70704239160744,11766.0,1,75333.0,Standard
14146.0,8952.0,6,1583.0,998.0,11965.0,5,13135.0,,5.0,6.0,5.0,3.0,4878.0,29.0,46.0,4257.0,4.0,3,5051.0,32.66418956644688,256.0,2,5324.0,44952.0,1,85498.0,Standard
56764.0,5414.0,7,7081.0,194.0,10137.0,1,2507.0,1363.695,5.0,7.0,8.0,1.0,6260.0,28.0,685.0,2275.0,3.0,2,8140.0,33.255438589322864,254.0,2,0.0,55234.0,3,55401.0,Standard
32769.0,4129.0,5,3700.0,288.0,8026.0,3,8627.0,2409.6975,4.0,4.0,4.0,174.0,5586.0,28.0,153.0,3541.0,6.0,1,8204.0,27.05023188117224,404.0,1,43.76933694219254,72732.0,4,65392.0,Standard
48851.0,2960.0,7,8243.0,510.0,2687.0,15,4382.0,13868.616666666669,0.0,3.0,2.0,3.0,2100.0,8.0,732.0,3964.0,0.0,3,9940.0,28.495999552752128,182.0,0,81.5524226857578,71220.0,4,97848.0,Standard
35142.0,4908.0,4,4184.0,388.0,11168.0,14,9886.0,3039.929166666667,7.0,5.0,7.0,1.0,6260.0,14.0,99.0,3295.0,6.0,1,1991.0,38.21071524922931,298.0,0,0.0,27526.0,4,62933.0,Standard
43896.0,9163.0,4,5423.0,838.0,5376.0,11,17315.0,7257.226666666666,9.0,6.0,22.0,274.0,838.0,52.0,99.0,127.0,11.0,0,3497.0,39.263222205581,403.0,2,220.1984404538285,14905.0,1,85720.0,Standard
89472.0,9128.0,3,5772.0,877.0,610.0,15,12353.0,3695.525,7.0,6.0,18.0,174.0,2098.0,5.0,650.0,1067.0,3.0,2,9800.0,38.8116967630292,321.0,0,51.27285349524957,48427.0,6,28107.0,Standard
56495.0,762.0,1,1993.0,475.0,574.0,8,1923.0,10674.46,4.0,4.0,7.0,3.0,5591.0,22.0,30.0,3998.0,6.0,1,30.0,35.321886789100965,179.0,1,73.48567886971293,39717.0,1,98376.0,Standard
13668.0,3739.0,7,10122.0,134.0,8822.0,4,18003.0,575.7183333333334,8.0,4.0,18.0,343.0,531.0,15.0,749.0,1461.0,9.0,2,11520.0,34.098378448889,404.0,2,31.08619500314969,68208.0,6,20947.0,Standard
20306.0,11844.0,6,10093.0,475.0,600.0,6,18196.0,,3.0,4.0,8.0,3.0,2100.0,23.0,273.0,2549.0,7.0,3,12133.0,25.75741006710673,158.0,2,54.21966433694397,60116.0,5,81328.0,Standard
51317.0,1118.0,5,1070.0,339.0,1198.0,13,3661.0,12704.026666666668,4.0,5.0,9.0,1.0,6260.0,10.0,654.0,996.0,4.0,1,13114.0,30.921843355539657,313.0,0,0.0,39935.0,1,2808.0,Standard
26947.0,3342.0,5,1465.0,0.0,5706.0,15,2711.0,1349.118333333333,10.0,6.0,28.0,274.0,585.0,60.0,239.0,2041.0,9.0,0,7604.0,30.86862979577579,145.0,2,33.947418330404275,6800.0,5,23530.0,Standard
22159.0,1922.0,0,5026.0,673.0,12070.0,6,574.0,,7.0,6.0,9.0,244.0,1686.0,7.0,201.0,1772.0,5.0,2,2237.0,26.12514211719824,404.0,2,25.232896447835103,43766.0,3,24146.0,Standard
87436.0,669.0,7,4270.0,998.0,8491.0,1,1845.0,1271.9995833333337,3.0,4.0,8.0,174.0,6258.0,28.0,46.0,3984.0,6.0,3,13173.0,29.85981752442221,194.0,1,12.867267979246217,12885.0,6,26435.0,Standard
62983.0,12267.0,1,8470.0,510.0,3862.0,9,9855.0,,7.0,5.0,11.0,211.0,2479.0,26.0,9.0,4319.0,6.0,2,2382.0,40.06811198894221,77.0,2,77.54612496646651,7138.0,2,51598.0,Standard
46064.0,1591.0,1,8957.0,702.0,11760.0,0,3796.0,1017.1568876730324,8.0,7.0,1922.0,343.0,3668.0,50.0,219.0,2641.0,12.0,0,8796.0,22.748833142396013,286.0,2,104.49008790611832,67641.0,3,10185.0,Standard
25397.0,2105.0,0,6247.0,101.0,9054.0,11,15418.0,5850.461666666666,5.0,5.0,20.0,3.0,1410.0,30.0,732.0,1318.0,6.0,2,5681.0,25.52841969339233,293.0,2,53.38330127352111,26598.0,2,85355.0,Standard
88791.0,5538.0,1,6385.0,217.0,3174.0,10,10264.0,,4.0,4.0,17.0,3.0,1410.0,19.0,263.0,3234.0,3.0,2,1665.0,36.14239985270935,130.0,1,18.860773194351584,91048.0,4,68449.0,Standard
62198.0,5508.0,4,4083.0,409.0,10467.0,14,12109.0,3515.015,6.0,7.0,16.0,274.0,5048.0,24.0,219.0,4208.0,10.0,3,4126.0,27.80926800335843,133.0,2,93.54253589729367,13650.0,2,59749.0,Standard
48151.0,10316.0,5,6744.0,978.0,3527.0,8,9808.0,2755.71,6.0,4.0,20.0,174.0,6259.0,25.0,153.0,4280.0,4.0,2,1960.0,29.959100717348267,109.0,1,28.064296618865253,42866.0,0,20154.0,Standard
9482.0,5830.0,6,5997.0,194.0,9083.0,13,8644.0,,7.0,7.0,2318.0,343.0,1033.0,27.0,46.0,4141.0,9.0,2,1900.0,25.552935693910737,56.0,2,164.08147131066943,35811.0,1,46973.0,Standard
